employee_id,date,month,quarter,year,is_holiday_season,is_q4,sales,training_hours,performance_score,deals_closed,customer_meetings,department,region,experience_years,base_performance,territory_size,market_potential,competition_level
EMP0002,2023-10-23,10,4,2023,0,1,18659.677119787793,0,54.813354663089086,1,91,East,Region_C,4,0.7142934543375526,180,0.5205844942958024,0.978936896513396
EMP0079,2023-10-23,10,4,2023,0,1,24721.809823753625,0,62.16721409765886,5,31,West,Region_A,17,0.6663130573546834,466,0.7235958385194526,0.9742557776084279
EMP0009,2023-10-23,10,4,2023,0,1,111764.65294256655,0,72.96476185043657,10,82,Central,Region_B,12,1.3515991532513512,495,1.4266588657937942,0.8090903970994946
EMP0022,2023-10-23,10,4,2023,0,1,50847.45004592881,0,66.81757755999223,5,96,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453
EMP0073,2023-10-23,10,4,2023,0,1,34790.96933379223,0,65.72750412744095,2,64,North,Region_B,12,1.293494964248673,279,0.5841068061149974,0.7906783920213839
EMP0142,2023-10-23,10,4,2023,0,1,30068.88197713424,0,55.86020172185521,3,85,East,Region_C,19,0.8795095992394664,207,0.6906877206636666,0.3255847674936664
EMP0144,2023-10-23,10,4,2023,0,1,43312.93716911894,0,82.74048030054647,2,56,North,Region_B,6,1.2122850248529924,181,0.6819281304952711,0.903249934709462
EMP0047,2023-10-23,10,4,2023,0,1,31713.302824399823,0,53.83656565867368,3,84,North,Region_D,13,0.7554191628096337,313,1.2019668772577035,0.8570548686052707
EMP0004,2023-10-23,10,4,2023,0,1,34719.13922023817,0,55.65666812797625,5,75,East,Region_C,10,0.6373325305708923,237,0.8663618432936917,0.6192489889519252
EMP0085,2023-10-23,10,4,2023,0,1,46283.812663744066,0,73.25629477089572,7,89,North,Region_A,13,1.1477849380431033,462,0.6331851252237497,0.3533402657194142
EMP0107,2023-10-23,10,4,2023,0,1,52510.25799189665,0,68.09955190815175,4,43,South,Region_C,19,0.7939764029077837,168,0.8772841631046226,0.3140498384444084
EMP0050,2023-10-23,10,4,2023,0,1,72287.43301696812,0,73.22314227758933,7,22,Central,Region_A,8,1.2159948424788887,157,1.1228904758190001,0.3597432254956376
EMP0018,2023-10-23,10,4,2023,0,1,32645.03856964618,0,70.16146008349075,2,88,West,Region_E,7,0.9283063384285037,220,0.7030612247347694,0.9599974993905867
EMP0129,2023-10-23,10,4,2023,0,1,63427.9636146378,0,70.63433739924781,7,79,West,Region_E,15,1.2378362926236428,310,0.9863574819956078,0.5862686239598452
EMP0029,2023-10-23,10,4,2023,0,1,76374.03713840895,0,72.6493603052866,10,93,North,Region_D,6,1.1566502454327054,308,1.090892943188242,0.7742950532895977
EMP0069,2023-10-23,10,4,2023,0,1,56229.70879513493,0,65.65009867285374,6,20,East,Region_D,9,0.8554509100723319,255,1.1767699044243032,0.6377646647498497
EMP0003,2023-10-23,10,4,2023,0,1,27071.804588072322,0,72.90846463768973,2,71,West,Region_B,1,0.8433937943676302,71,0.5070663052197174,0.316143697528991
EMP0093,2023-10-23,10,4,2023,0,1,60552.40845948683,0,72.82434574550908,8,56,East,Region_B,12,1.2531085881704498,285,1.0609379715353864,0.9136575218608415
EMP0148,2023-10-23,10,4,2023,0,1,47580.79312934395,0,61.58015367939052,4,55,West,Region_B,3,0.7945377527995632,127,1.1031974021769795,0.8647951042738101
EMP0014,2023-10-23,10,4,2023,0,1,28360.06354028999,0,57.71510014263416,2,68,North,Region_D,2,0.676328093192329,456,1.1688412526636074,0.7661456496322476
EMP0130,2023-10-23,10,4,2023,0,1,60192.70033766518,0,73.86058276534776,8,43,Central,Region_B,19,1.15515875557368,341,1.2161790747329522,0.7193205553441285
EMP0123,2023-10-23,10,4,2023,0,1,48884.506847538985,0,78.34440196952359,3,45,East,Region_C,14,1.0184523398152954,181,0.8161965822964946,0.7118146730565397
EMP0070,2023-10-23,10,4,2023,0,1,55624.28106553936,0,70.36552924677125,3,50,South,Region_E,5,0.8345686173584516,74,1.0537030523458006,0.44890952651696026
EMP0051,2023-10-23,10,4,2023,0,1,86244.70065506449,0,73.5458999390878,12,64,Central,Region_D,15,1.159609768613755,473,1.2260913337226615,0.9830964556237741
EMP0061,2023-10-23,10,4,2023,0,1,61093.53270689582,0,70.56398745399802,13,86,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176
EMP0105,2023-10-23,10,4,2023,0,1,29571.133602854967,0,72.00089120355572,1,69,West,Region_B,14,0.9700277729065183,414,0.5623413625112414,0.40341736433435865
EMP0087,2023-10-23,10,4,2023,0,1,50684.92880307583,0,64.54178703634386,5,31,East,Region_E,5,0.6210935795978015,338,1.2776022837352254,0.6362590573064483
EMP0141,2023-10-23,10,4,2023,0,1,48126.22659096232,0,70.45505867753305,2,77,West,Region_E,8,1.0017560082649941,306,0.8099369262686109,0.5781226808203185
EMP0133,2023-10-23,10,4,2023,0,1,58376.61836272751,0,62.348619410199866,6,94,West,Region_C,12,0.6817701313801596,373,1.2900846371240866,0.31611582335134625
EMP0028,2023-10-23,10,4,2023,0,1,85844.91895291518,0,72.35031100093092,6,50,North,Region_E,2,1.1068237686087157,444,1.316431873219384,0.8588415874891857
EMP0101,2023-10-23,10,4,2023,0,1,29205.828445460244,0,63.35698993621081,2,86,Central,Region_B,19,0.632694893013183,54,0.8450826278223867,0.5433334501378785
EMP0052,2023-10-23,10,4,2023,0,1,55469.10863088198,0,79.26610964896499,4,72,West,Region_B,19,1.2361489558149628,368,0.933520737580742,0.8208298500993807
EMP0026,2023-10-23,10,4,2023,0,1,36651.351919170906,0,63.318491483212,2,68,South,Region_D,5,0.8760569984213463,434,0.7395618906669724,0.40142641046385613
EMP0122,2023-10-23,10,4,2023,0,1,48675.20787205659,0,56.13638094362741,4,99,East,Region_A,5,0.7613018560381956,335,1.3251326766927973,0.43048349075170084
EMP0143,2023-10-23,10,4,2023,0,1,65588.50314474764,0,81.92486434166634,9,52,East,Region_B,1,1.2204220933560084,224,1.027647730144786,0.6741191238800728
EMP0010,2023-10-23,10,4,2023,0,1,51359.528394685614,0,76.93993388600424,6,25,West,Region_A,8,1.275627078942521,286,0.7713490317738959,0.8801162564063505
EMP0121,2023-10-23,10,4,2023,0,1,75511.36111390272,0,79.15365831739781,4,25,West,Region_C,3,1.3411595388717688,369,1.074473113179912,0.8892801437307903
EMP0076,2023-10-23,10,4,2023,0,1,76170.08993006473,0,73.27077298934901,5,70,West,Region_D,6,1.1665449564665598,324,1.2771469159274367,0.6908829748150634
EMP0117,2023-10-23,10,4,2023,0,1,32240.835758199348,0,58.52562457536133,5,49,Central,Region_C,3,0.6414588294579415,227,0.9542679722190996,0.6840221825567072
EMP0139,2023-10-23,10,4,2023,0,1,34895.154031349935,0,66.86465300252624,5,59,East,Region_A,7,0.732410653942379,393,0.8114731711327574,0.8463469952822613
EMP0056,2023-10-23,10,4,2023,0,1,48023.92580247692,0,59.912225920610375,3,63,Central,Region_D,5,0.6753255906148481,143,1.3554605840110072,0.7925605015660165
EMP0088,2023-10-23,10,4,2023,0,1,27016.361312724453,0,69.47910432967467,3,52,North,Region_C,17,1.2706629637689102,147,0.5368218676359914,0.3936964831604432
EMP0102,2023-10-23,10,4,2023,0,1,57374.19401078205,0,63.61984732129756,7,41,Central,Region_A,5,0.9686230144261806,395,1.3942172628959257,0.3901238788097507
EMP0053,2023-10-23,10,4,2023,0,1,43353.4198254608,0,78.33878890193864,6,85,South,Region_E,9,1.150799920612293,178,0.6732943200708458,0.4095059298697602
EMP0077,2023-10-23,10,4,2023,0,1,23077.836015815185,0,62.04705685902022,2,29,East,Region_B,19,0.6889579858449211,222,0.5113536447674191,0.6280624493958884
EMP0027,2023-10-23,10,4,2023,0,1,28069.11746561819,0,64.26530836313314,3,93,West,Region_B,6,0.7936442172092003,373,0.5808533263327152,0.5587581192429831
EMP0100,2023-10-23,10,4,2023,0,1,102350.19562780758,0,72.66015469294007,7,37,East,Region_D,8,1.1572011729816631,330,1.3967884099060117,0.6317731481840106
EMP0075,2023-10-23,10,4,2023,0,1,111844.33715903333,0,80.44381515641152,4,67,East,Region_E,1,1.3042879749107334,194,1.4472485773838586,0.9902007446760096
EMP0048,2023-10-23,10,4,2023,0,1,54619.22720670428,0,62.68379788929371,2,98,West,Region_C,15,0.9004663621119552,371,0.938474123018087,0.7704182947066396
EMP0019,2023-10-23,10,4,2023,0,1,66711.47143760994,0,74.6969894897631,8,29,East,Region_C,2,1.0994832385070346,111,1.1334037565104236,0.9100224131314023
EMP0082,2023-10-23,10,4,2023,0,1,143246.69943938265,0,82.62294865305921,17,73,North,Region_A,3,1.3209264083927912,490,1.4152543416691064,0.9710916851854923
EMP0111,2023-10-23,10,4,2023,0,1,31560.414516853227,0,69.71230539093594,6,32,South,Region_C,13,0.8642787850247311,426,0.7372267917359945,0.3712477308342826
EMP0025,2023-10-23,10,4,2023,0,1,24966.597698936657,0,67.41451713012741,3,67,South,Region_C,17,0.7184695439627199,489,0.5368869473545328,0.7266950337859277
EMP0116,2023-10-23,10,4,2023,0,1,46191.15898841744,0,72.43940291545742,1,37,North,Region_B,14,0.8309044425922045,342,1.006103956359347,0.9524100395798538
EMP0007,2023-10-23,10,4,2023,0,1,30040.6400611616,0,66.96261531829225,7,50,West,Region_D,7,1.0879973262260967,313,0.5343885211152184,0.9365242814551474
EMP0135,2023-10-23,10,4,2023,0,1,57302.911797424116,0,70.19992220450962,4,98,East,Region_A,14,0.7887248276760649,395,1.338898086445934,0.3872638768422868
EMP0094,2023-10-23,10,4,2023,0,1,83842.39576938421,0,72.95065880678824,9,43,North,Region_A,16,0.98403677361478,456,1.2551372556736191,0.7342166859474252
EMP0120,2023-10-23,10,4,2023,0,1,50455.599491479916,0,66.76035117880366,4,67,North,Region_E,12,0.9268146343487335,422,1.2308674752036444,0.9568383197747264
EMP0031,2023-10-23,10,4,2023,0,1,23434.65655928025,0,61.58791643103021,5,63,North,Region_B,8,0.7100167553167945,490,0.6134735212405891,0.947285532794994
EMP0055,2023-10-23,10,4,2023,0,1,27084.53376156809,0,73.17906657466736,3,73,Central,Region_E,3,0.7981847916009259,193,0.658646447642491,0.38411525346394954
EMP0068,2023-10-23,10,4,2023,0,1,50926.281550807005,0,87.35239741084689,6,65,West,Region_A,13,1.3164185827969603,226,0.5534852967473689,0.9709790478182387
EMP0138,2023-10-23,10,4,2023,0,1,46511.906155663135,0,79.40621750277744,10,94,South,Region_B,2,1.334763779951441,177,0.724604822939982,0.6167076612928853
EMP0017,2023-10-23,10,4,2023,0,1,27566.11964093089,0,65.02599226026832,3,50,West,Region_E,19,0.6251433485493874,280,0.9753702231821118,0.6942929003834686
EMP0113,2023-10-23,10,4,2023,0,1,96404.48912328374,0,77.92191745257351,7,97,South,Region_D,11,1.2924057007151841,183,1.4750671629451424,0.6435241454811491
EMP0071,2023-10-23,10,4,2023,0,1,69484.0198740195,0,53.45052247343116,9,56,Central,Region_A,7,0.6729648824389522,91,1.4742482085344102,0.9971518694212304
EMP0092,2023-10-23,10,4,2023,0,1,34431.06236540001,0,58.24577995268668,7,92,South,Region_D,8,0.6177477936242413,299,1.0203077009037933,0.8406228742149475
EMP0054,2023-10-23,10,4,2023,0,1,107235.59906591366,0,80.48494465758796,11,69,South,Region_A,8,1.3476911978717676,434,1.454865280663194,0.816527841687038
EMP0016,2023-10-23,10,4,2023,0,1,61372.31710979844,0,69.35800609454257,6,40,Central,Region_B,14,0.9950364770915126,442,1.2106628896857874,0.37762357456828194
EMP0030,2023-10-23,10,4,2023,0,1,79630.94227127661,0,83.08729928243363,7,24,East,Region_B,3,1.2476008369117721,197,1.14517279040945,0.422056500303494
EMP0049,2023-10-23,10,4,2023,0,1,29500.859515518205,0,56.34262085538682,2,53,East,Region_A,17,0.6298785509993715,375,0.8032655146732228,0.6759576990376588
EMP0081,2023-10-23,10,4,2023,0,1,33685.779944628404,0,66.19175592084802,4,48,West,Region_E,4,1.0430834275210565,69,0.5754345470897693,0.41635080233647703
EMP0062,2023-10-23,10,4,2023,0,1,22082.074666516288,0,61.97513028439041,2,92,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525
EMP0091,2023-10-23,10,4,2023,0,1,95341.0742246809,0,77.65702617176991,14,84,North,Region_C,13,1.084939707560704,495,1.3782206674791921,0.82989939252056
EMP0149,2023-10-23,10,4,2023,0,1,33744.9574723299,0,52.03501655994029,9,41,West,Region_D,5,0.7128654790221708,447,0.7931477302610133,0.9274350729647838
EMP0060,2023-10-23,10,4,2023,0,1,29410.66577737934,0,67.76607964384314,6,35,North,Region_D,12,0.9105359409652175,429,0.6285003532339102,0.867842923715202
EMP0109,2023-10-23,10,4,2023,0,1,43977.655487814685,0,68.09714562092542,6,85,West,Region_A,4,0.8840834426234437,282,0.9984421989290573,0.3608442016611966
EMP0147,2023-10-23,10,4,2023,0,1,45083.18197337264,0,61.36095562857311,4,38,East,Region_E,8,0.683286865587659,288,1.0694435177635002,0.9212223377594521
EMP0130,2023-11-22,11,4,2023,1,1,119296.26117921245,0,66.95809248092263,10,41,Central,Region_B,19,1.15515875557368,341,1.2161790747329522,0.7193205553441285
EMP0036,2023-11-22,11,4,2023,1,1,72012.16905313962,0,78.43587169798805,9,62,East,Region_A,3,1.3789310694042538,451,0.6608080514174987,0.6841136525566103
EMP0089,2023-11-22,11,4,2023,1,1,100951.19341073811,0,73.78804702324626,15,61,Central,Region_D,17,1.0274770200235703,182,1.4966368370739054,0.6888021939218392
EMP0023,2023-11-22,11,4,2023,1,1,86646.7968659119,0,63.99652323629772,5,96,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286
EMP0112,2023-11-22,11,4,2023,1,1,23677.529730389757,0,51.856388735333155,2,48,West,Region_C,9,0.6641869965293138,292,0.518242481428361,0.787873023656495
EMP0066,2023-11-22,11,4,2023,1,1,125524.16695352523,0,74.47919205538179,4,93,West,Region_B,17,1.2211303685935975,201,1.367116607209722,0.6933066845006415
EMP0086,2023-11-22,11,4,2023,1,1,36964.26971311604,0,72.17132630555272,4,81,South,Region_C,5,1.0907321567486319,499,0.5827484200353061,0.9136630401480549
EMP0144,2023-11-22,11,4,2023,1,1,55239.392080720834,0,84.22959719208544,6,43,North,Region_B,6,1.2122850248529924,181,0.6819281304952711,0.903249934709462
EMP0077,2023-11-22,11,4,2023,1,1,24884.057404823216,0,50.0,2,66,East,Region_B,19,0.6889579858449211,222,0.5113536447674191,0.6280624493958884
EMP0098,2023-11-22,11,4,2023,1,1,76073.32352440122,0,55.19798246707972,8,49,North,Region_B,17,0.8065955106391667,118,1.480032575285477,0.6448326657950086
EMP0027,2023-11-22,11,4,2023,1,1,31692.56393451131,0,68.31649734195284,2,63,West,Region_B,6,0.7936442172092003,373,0.5808533263327152,0.5587581192429831
EMP0037,2023-11-22,11,4,2023,1,1,40282.60735842911,0,56.5627741715933,3,45,East,Region_E,9,0.7407402021418763,117,0.7372490874968001,0.5277797887114873
EMP0101,2023-11-22,11,4,2023,1,1,51200.34628005782,0,59.8330091748188,6,78,Central,Region_B,19,0.632694893013183,54,0.8450826278223867,0.5433334501378785
EMP0120,2023-11-22,11,4,2023,1,1,80791.59464993258,0,75.21348307143745,4,69,North,Region_E,12,0.9268146343487335,422,1.2308674752036444,0.9568383197747264
EMP0127,2023-11-22,11,4,2023,1,1,107028.33171685589,0,73.94274342545754,12,25,East,Region_D,6,1.2019224960310582,460,1.243946292572677,0.32347270431504554
EMP0061,2023-11-22,11,4,2023,1,1,79019.18358829783,0,66.10614986422858,6,70,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176
EMP0029,2023-11-22,11,4,2023,1,1,77751.48783606193,0,66.36741141424204,10,59,North,Region_D,6,1.1566502454327054,308,1.090892943188242,0.7742950532895977
EMP0074,2023-11-22,11,4,2023,1,1,60791.427740241896,0,77.78820956990987,4,48,South,Region_A,18,1.3135175270214212,243,0.5813487806418998,0.35938639985963433
EMP0146,2023-11-22,11,4,2023,1,1,90198.11253743229,0,67.56520139913924,11,59,West,Region_B,7,1.127139153528121,370,1.0517225952593399,0.47772199483031297
EMP0006,2023-11-22,11,4,2023,1,1,57591.190034895415,0,70.76105504262631,1,42,West,Region_A,14,1.2467178784931687,314,0.5159662522202142,0.4616256779355043
EMP0001,2023-11-22,11,4,2023,1,1,87936.63789810022,0,76.53830456796526,6,69,West,Region_E,15,1.185595153449124,238,1.0968501579464869,0.6120829269975138
EMP0030,2023-11-22,11,4,2023,1,1,99356.7899619308,0,73.77444120685992,11,41,East,Region_B,3,1.2476008369117721,197,1.14517279040945,0.422056500303494
EMP0102,2023-11-22,11,4,2023,1,1,86067.61164907047,0,71.71120262165768,6,96,Central,Region_A,5,0.9686230144261806,395,1.3942172628959257,0.3901238788097507
EMP0075,2023-11-22,11,4,2023,1,1,164602.12001607235,0,88.7047617707431,17,68,East,Region_E,1,1.3042879749107334,194,1.4472485773838586,0.9902007446760096
EMP0100,2023-11-22,11,4,2023,1,1,119003.49401067657,0,70.83769119377676,7,71,East,Region_D,8,1.1572011729816631,330,1.3967884099060117,0.6317731481840106
EMP0128,2023-11-22,11,4,2023,1,1,67971.45013241674,0,89.43046369985598,7,22,South,Region_B,5,1.3014125094093996,402,0.602916030744145,0.6755369460392163
EMP0024,2023-11-22,11,4,2023,1,1,69635.13818469392,0,52.76079489720337,7,27,North,Region_D,17,0.6519137976871853,491,1.4624472949421112,0.4762476070777549
EMP0033,2023-11-22,11,4,2023,1,1,58941.02819323226,0,61.35922064953735,7,51,North,Region_B,1,0.6744822142447193,189,1.0582934536070976,0.9178454402325378
EMP0115,2023-11-22,11,4,2023,1,1,76195.8040364663,0,72.14387477810268,5,35,Central,Region_B,4,0.9403491508931334,274,1.236247183698488,0.6708880162267816
EMP0111,2023-11-22,11,4,2023,1,1,34124.606397094525,0,61.57364579741824,4,85,South,Region_C,13,0.8642787850247311,426,0.7372267917359945,0.3712477308342826
EMP0032,2023-11-22,11,4,2023,1,1,138403.20757728745,0,79.41765216103725,9,49,South,Region_C,7,1.1279872368273431,395,1.4821683433294357,0.66164512388971
EMP0031,2023-11-22,11,4,2023,1,1,39280.38220891119,0,62.224701481305736,4,40,North,Region_B,8,0.7100167553167945,490,0.6134735212405891,0.947285532794994
EMP0114,2023-11-22,11,4,2023,1,1,60904.50400446638,0,79.05961659786293,8,75,East,Region_A,2,1.0454103144111437,441,0.976619484126412,0.8870077910918372
EMP0025,2023-11-22,11,4,2023,1,1,37883.89928834898,0,59.66526188126921,5,81,South,Region_C,17,0.7184695439627199,489,0.5368869473545328,0.7266950337859277
EMP0141,2023-11-22,11,4,2023,1,1,54172.102032893265,0,65.37234402044183,2,84,West,Region_E,8,1.0017560082649941,306,0.8099369262686109,0.5781226808203185
EMP0107,2023-11-22,11,4,2023,1,1,72633.0263830003,0,62.23553671230703,6,97,South,Region_C,19,0.7939764029077837,168,0.8772841631046226,0.3140498384444084
EMP0099,2023-11-22,11,4,2023,1,1,64698.9679773801,0,66.51372802226196,9,45,Central,Region_C,11,0.7921164950225544,420,1.0372634167140702,0.6220834112885004
EMP0026,2023-11-22,11,4,2023,1,1,46380.907958921875,0,61.33802336054129,3,64,South,Region_D,5,0.8760569984213463,434,0.7395618906669724,0.40142641046385613
EMP0078,2023-11-22,11,4,2023,1,1,57239.77876379842,0,58.57919360142391,2,50,South,Region_D,8,0.6940209974216839,410,1.244211656943298,0.7767275989678363
EMP0028,2023-11-22,11,4,2023,1,1,99753.29307995674,0,72.00320903252023,4,53,North,Region_E,2,1.1068237686087157,444,1.316431873219384,0.8588415874891857
EMP0015,2023-11-22,11,4,2023,1,1,89188.68911550469,0,68.00250619734344,11,24,West,Region_C,3,0.9777719401295594,150,1.4717120953891039,0.8942396769862586
EMP0035,2023-11-22,11,4,2023,1,1,129658.08595701947,0,95.67188733879976,11,48,North,Region_D,11,1.348507995376758,469,1.3985541885270791,0.724500341761713
EMP0076,2023-11-22,11,4,2023,1,1,121038.11445831822,0,75.06395095671272,10,48,West,Region_D,6,1.1665449564665598,324,1.2771469159274367,0.6908829748150634
EMP0062,2023-11-22,11,4,2023,1,1,30917.433948691672,0,64.43118265634834,3,49,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525
EMP0013,2023-11-22,11,4,2023,1,1,113186.75740919779,0,81.34152535641583,4,46,East,Region_C,1,1.084767979824809,280,1.1510770255019445,0.9404717728806465
EMP0083,2023-11-22,11,4,2023,1,1,50819.6122523046,0,58.531407378998516,3,62,West,Region_D,8,0.7357439231164524,213,0.9636984049399822,0.547346559618237
EMP0088,2023-11-22,11,4,2023,1,1,48265.93049910508,0,76.60625396604297,4,76,North,Region_C,17,1.2706629637689102,147,0.5368218676359914,0.3936964831604432
EMP0129,2023-11-22,11,4,2023,1,1,74193.11918677192,0,75.2625920828327,4,89,West,Region_E,15,1.2378362926236428,310,0.9863574819956078,0.5862686239598452
EMP0119,2023-11-22,11,4,2023,1,1,95558.12772747227,0,75.14104267437375,9,66,North,Region_A,9,1.0765109924862755,457,1.1061018810558387,0.8560026149765236
EMP0034,2023-11-22,11,4,2023,1,1,102273.60869319305,0,85.00925734933111,10,20,North,Region_A,3,1.160286263978217,257,1.397110259952577,0.920960496985582
EMP0067,2023-11-22,11,4,2023,1,1,46675.04295512227,0,70.72553081122523,8,93,West,Region_A,13,1.1919270083578994,404,0.6031238688359326,0.9317870346756966
EMP0014,2023-11-22,11,4,2023,1,1,62665.44309256046,0,62.18592107993722,3,35,North,Region_D,2,0.676328093192329,456,1.1688412526636074,0.7661456496322476
EMP0060,2023-11-22,11,4,2023,1,1,35700.98463728192,0,76.02987289893116,5,47,North,Region_D,12,0.9105359409652175,429,0.6285003532339102,0.867842923715202
EMP0059,2023-11-22,11,4,2023,1,1,49483.891888931386,0,68.93418632897769,5,23,South,Region_A,5,1.1471710155185129,65,0.5705687474004298,0.7496934947444209
EMP0082,2023-11-22,11,4,2023,1,1,96133.25738558115,0,80.16120177767516,15,91,North,Region_A,3,1.3209264083927912,490,1.4152543416691064,0.9710916851854923
EMP0103,2023-11-22,11,4,2023,1,1,48701.46219896136,0,70.60070182894322,6,35,South,Region_E,9,0.6738324689829969,96,1.1279003894909079,0.35723132236421035
EMP0113,2023-11-22,11,4,2023,1,1,122295.18707123761,0,78.29921541851796,11,51,South,Region_D,11,1.2924057007151841,183,1.4750671629451424,0.6435241454811491
EMP0003,2023-11-22,11,4,2023,1,1,33275.45733644816,0,60.162300002460434,6,33,West,Region_B,1,0.8433937943676302,71,0.5070663052197174,0.316143697528991
EMP0109,2023-11-22,11,4,2023,1,1,64965.98990513596,0,61.1871371983492,9,25,West,Region_A,4,0.8840834426234437,282,0.9984421989290573,0.3608442016611966
EMP0123,2023-11-22,11,4,2023,1,1,71993.34775856914,0,68.02404053939759,5,71,East,Region_C,14,1.0184523398152954,181,0.8161965822964946,0.7118146730565397
EMP0016,2023-11-22,11,4,2023,1,1,87606.6236175536,0,73.53865878085963,13,53,Central,Region_B,14,0.9950364770915126,442,1.2106628896857874,0.37762357456828194
EMP0049,2023-11-22,11,4,2023,1,1,31035.39616369526,0,64.80033367402952,4,41,East,Region_A,17,0.6298785509993715,375,0.8032655146732228,0.6759576990376588
EMP0081,2023-11-22,11,4,2023,1,1,41048.621868261864,0,72.65549598181491,4,22,West,Region_E,4,1.0430834275210565,69,0.5754345470897693,0.41635080233647703
EMP0071,2023-11-22,11,4,2023,1,1,70696.61576089989,0,64.9442307855759,10,78,Central,Region_A,7,0.6729648824389522,91,1.4742482085344102,0.9971518694212304
EMP0118,2023-11-22,11,4,2023,1,1,33629.36017594961,0,70.11772159792196,3,53,South,Region_D,2,0.8578830759797783,179,0.5878681112426568,0.39717734140941424
EMP0048,2023-11-22,11,4,2023,1,1,74474.76352164742,0,72.39212483344696,8,33,West,Region_C,15,0.9004663621119552,371,0.938474123018087,0.7704182947066396
EMP0019,2023-11-22,11,4,2023,1,1,100586.60130520539,0,66.28454180733661,10,81,East,Region_C,2,1.0994832385070346,111,1.1334037565104236,0.9100224131314023
EMP0070,2023-11-22,11,4,2023,1,1,50868.37034079473,0,63.98281965995064,6,44,South,Region_E,5,0.8345686173584516,74,1.0537030523458006,0.44890952651696026
EMP0149,2023-11-22,11,4,2023,1,1,41751.64390901784,0,63.691548852246754,4,60,West,Region_D,5,0.7128654790221708,447,0.7931477302610133,0.9274350729647838
EMP0094,2023-11-22,11,4,2023,1,1,109825.04872616491,0,77.06886157997036,13,21,North,Region_A,16,0.98403677361478,456,1.2551372556736191,0.7342166859474252
EMP0132,2023-11-22,11,4,2023,1,1,58809.056299697935,0,57.29630666343151,11,95,East,Region_D,13,0.7112929553144495,259,1.111454235434648,0.31267712867458836
EMP0068,2023-11-22,11,4,2023,1,1,46469.49761735459,0,78.91365942675309,3,83,West,Region_A,13,1.3164185827969603,226,0.5534852967473689,0.9709790478182387
EMP0047,2023-11-22,11,4,2023,1,1,71082.5989366136,0,64.94735579514959,10,49,North,Region_D,13,0.7554191628096337,313,1.2019668772577035,0.8570548686052707
EMP0011,2023-11-22,11,4,2023,1,1,35763.83507207193,0,66.66814639431888,4,39,South,Region_A,13,0.7127393799798101,64,0.6652669390630025,0.31094548471883576
EMP0038,2023-11-22,11,4,2023,1,1,35018.94625080902,0,69.82209077386662,6,98,West,Region_C,17,0.8464486334819113,225,0.5936747678280925,0.5574010621416035
EMP0046,2023-11-22,11,4,2023,1,1,72929.12802841651,0,60.99911648698855,10,40,Central,Region_B,3,0.8049655548755664,457,1.4132405525564713,0.6579396792026564
EMP0110,2023-11-22,11,4,2023,1,1,46501.664586107436,0,58.53114945663922,7,66,South,Region_A,12,0.702064242236451,474,0.8374468338719181,0.9297531780015086
EMP0148,2023-11-22,11,4,2023,1,1,57393.56587431866,0,66.1784322597453,5,38,West,Region_B,3,0.7945377527995632,127,1.1031974021769795,0.8647951042738101
EMP0064,2023-11-22,11,4,2023,1,1,40604.90929581912,0,74.91621043566673,6,29,West,Region_B,18,1.1031542774239071,462,0.5391863266756463,0.5925622222009052
EMP0124,2023-11-22,11,4,2023,1,1,62313.30122661107,0,74.68914595581299,7,78,South,Region_C,6,1.0318248495317064,112,1.0027203900924793,0.4625488866027721
EMP0116,2023-11-22,11,4,2023,1,1,55480.499941143644,0,61.0894500609991,5,37,North,Region_B,14,0.8309044425922045,342,1.006103956359347,0.9524100395798538
EMP0142,2023-11-22,11,4,2023,1,1,45658.482292604785,0,62.02539415414472,4,78,East,Region_C,19,0.8795095992394664,207,0.6906877206636666,0.3255847674936664
EMP0133,2023-11-22,11,4,2023,1,1,74158.08170643199,0,64.59092008348429,11,78,West,Region_C,12,0.6817701313801596,373,1.2900846371240866,0.31611582335134625
EMP0018,2023-11-22,11,4,2023,1,1,61063.169797940565,0,74.28615339614666,6,48,West,Region_E,7,0.9283063384285037,220,0.7030612247347694,0.9599974993905867
EMP0055,2023-11-22,11,4,2023,1,1,32054.07313258841,0,65.89989328703757,5,52,Central,Region_E,3,0.7981847916009259,193,0.658646447642491,0.38411525346394954
EMP0065,2023-11-22,11,4,2023,1,1,80514.80117574228,0,64.6745036554549,9,41,Central,Region_A,4,0.7419516350237783,457,1.3068347392672641,0.9933535994004713
EMP0143,2023-11-22,11,4,2023,1,1,100380.6236886265,0,82.65893646992856,17,87,East,Region_B,1,1.2204220933560084,224,1.027647730144786,0.6741191238800728
EMP0140,2023-11-22,11,4,2023,1,1,112876.64283964275,0,76.17160355818018,3,55,East,Region_B,18,1.1308298976133684,386,1.461070317469455,0.40406390942717907
EMP0139,2023-11-22,11,4,2023,1,1,34513.90541492407,0,57.010408917913225,6,26,East,Region_A,7,0.732410653942379,393,0.8114731711327574,0.8463469952822613
